product_id,size,week_no,Week_Avg,Week_Cnt,oldest_trade_date,TotalCnt_All,TotalAvg_All,TotalCnt_Golden,TotalAvg_Golden,total_cnt,total_avg
298493,245,5,155000,1,2024-06-17,347,164061,347,164061,44.0,162886
298493,245,7,158500,4,2024-06-17,347,164061,347,164061,44.0,162886
298493,245,8,166000,1,2024-06-17,347,164061,347,164061,44.0,162886
298493,245,9,164500,2,2024-06-17,347,164061,347,164061,44.0,162886
298493,245,10,163333,3,2024-06-17,347,164061,347,164061,44.0,162886
298493,245,11,172500,2,2024-06-17,347,164061,347,164061,44.0,162886
298493,245,12,164000,4,2024-06-17,347,164061,347,164061,44.0,162886
298493,245,14,180500,2,2024-06-17,347,164061,347,164061,44.0,162886
298493,245,15,161500,2,2024-06-17,347,164061,347,164061,44.0,162886
298493,245,17,159000,1,2024-06-17,347,164061,347,164061,44.0,162886
298493,245,18,159500,2,2024-06-17,347,164061,347,164061,44.0,162886
298493,245,19,161000,1,2024-06-17,347,164061,347,164061,44.0,162886
298493,245,20,160000,1,2024-06-17,347,164061,347,164061,44.0,162886
298493,245,21,150000,1,2024-06-17,347,164061,347,164061,44.0,162886
298493,245,22,158000,3,2024-06-17,347,164061,347,164061,44.0,162886
298493,245,23,161000,1,2024-06-17,347,164061,347,164061,44.0,162886
298493,245,24,164857,7,2024-06-17,347,164061,347,164061,44.0,162886
298493,260,1,176000,1,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,2,155000,1,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,3,160000,1,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,4,161000,1,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,6,167000,2,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,7,169333,3,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,8,160000,2,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,9,165667,3,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,10,155000,1,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,11,165000,1,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,12,181500,2,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,13,198000,1,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,14,165000,4,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,15,144000,2,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,16,159500,2,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,17,159500,2,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,18,159000,2,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,19,161500,2,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,20,158667,3,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,21,162000,2,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,22,163500,2,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,23,151500,2,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,24,163000,2,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,25,156000,2,2024-06-17,347,164061,347,164061,47.0,162660
298493,260,26,158000,1,2024-06-17,347,164061,347,164061,47.0,162660
298493,265,2,166500,2,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,3,132000,1,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,4,159600,5,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,5,150000,1,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,6,173000,2,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,7,164500,2,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,8,169750,4,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,9,170333,3,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,10,165750,4,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,11,186333,3,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,12,169667,3,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,13,178000,1,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,15,186500,2,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,17,155000,1,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,18,158000,2,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,19,160000,1,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,20,163500,2,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,21,182000,2,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,22,164000,1,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,23,152000,1,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,24,150500,2,2024-06-17,347,164061,347,164061,49.0,166327
298493,265,25,162750,4,2024-06-17,347,164061,347,164061,49.0,166327
298493,270,1,179000,1,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,2,164333,3,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,3,145000,1,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,5,152250,4,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,6,156000,2,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,7,156000,1,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,8,161000,2,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,9,165333,3,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,10,158000,3,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,11,157750,4,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,12,162333,3,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,13,161333,3,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,14,160333,3,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,15,157000,1,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,16,158667,3,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,17,159000,1,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,18,159000,1,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,19,155000,2,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,20,154000,1,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,21,153000,1,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,23,157750,4,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,25,152500,6,2024-06-17,347,164061,347,164061,55.0,157818
298493,270,26,148500,2,2024-06-17,347,164061,347,164061,55.0,157818
317696,235,5,275000,1,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,6,307500,2,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,7,317000,1,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,8,270000,1,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,9,269000,1,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,10,266000,1,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,11,257667,3,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,12,270000,1,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,13,270000,2,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,14,247000,1,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,15,242500,2,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,16,235250,4,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,17,218000,3,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,18,236000,1,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,19,275000,4,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,22,257000,2,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,23,234000,3,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,24,217000,1,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,25,282500,2,2024-07-27,516,224895,516,224895,37.0,258216
317696,235,26,298000,1,2024-07-27,516,224895,516,224895,37.0,258216
317696,240,7,284000,1,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,8,267000,2,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,10,258000,1,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,11,236667,3,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,12,270500,4,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,13,246000,3,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,14,236500,6,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,15,224000,3,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,16,225000,1,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,17,264500,2,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,18,250500,2,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,19,189750,4,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,20,160333,3,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,21,201000,4,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,22,297000,1,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,23,240000,1,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,24,279000,1,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,25,278500,2,2024-07-27,516,224895,516,224895,45.0,237022
317696,240,26,297000,1,2024-07-27,516,224895,516,224895,45.0,237022
317696,245,1,270000,1,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,7,266400,5,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,8,258000,2,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,9,266000,3,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,10,269000,1,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,11,257500,2,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,12,255000,1,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,14,238500,2,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,15,221500,2,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,16,214000,1,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,17,183000,9,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,18,179000,2,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,19,234000,1,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,20,216000,1,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,21,213000,1,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,22,213000,1,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,24,209000,2,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,25,232000,1,2024-07-27,516,224895,516,224895,39.0,227769
317696,245,26,263000,1,2024-07-27,516,224895,516,224895,39.0,227769
317696,260,4,275000,2,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,5,283000,2,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,6,284000,3,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,7,278333,3,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,8,259000,4,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,9,238000,5,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,10,228750,4,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,11,223800,10,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,12,246429,7,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,14,213000,3,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,15,196000,2,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,16,223700,10,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,17,236429,7,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,18,218000,6,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,19,204200,5,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,20,182556,9,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,21,184875,8,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,22,185667,3,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,23,182733,15,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,24,238500,2,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,25,262000,1,2024-07-27,516,224895,516,224895,113.0,219991
317696,260,26,270500,2,2024-07-27,516,224895,516,224895,113.0,219991
317696,265,3,313000,1,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,4,301000,2,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,5,301500,2,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,6,251667,3,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,7,277000,5,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,8,254000,2,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,9,245333,6,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,10,240000,2,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,11,229900,10,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,12,249800,5,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,13,248000,4,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,14,227000,4,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,15,208000,6,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,16,235000,8,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,17,243833,6,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,18,234000,7,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,19,202375,8,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,20,174250,12,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,21,170571,14,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,22,193750,4,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,23,196429,7,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,24,229143,7,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,25,248500,4,2024-07-27,516,224895,516,224895,132.0,222818
317696,265,26,257000,3,2024-07-27,516,224895,516,224895,132.0,222818
317696,270,2,350000,1,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,5,295000,1,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,6,277000,4,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,7,269286,7,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,8,257000,8,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,9,244400,10,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,10,225800,5,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,11,228833,6,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,12,217429,7,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,13,230750,4,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,14,213000,8,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,15,204200,5,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,16,219400,10,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,17,240333,3,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,18,234600,5,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,19,217714,7,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,20,187167,6,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,21,173167,12,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,22,176000,5,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,23,168867,15,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,24,207077,13,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,25,227750,4,2024-07-27,516,224895,516,224895,150.0,217813
317696,270,26,258250,4,2024-07-27,516,224895,516,224895,150.0,217813
343933,235,6,299000,1,2024-11-09,84,237810,84,237810,11.0,278182
343933,235,13,219000,1,2024-11-09,84,237810,84,237810,11.0,278182
343933,235,15,219000,1,2024-11-09,84,237810,84,237810,11.0,278182
343933,235,18,289000,1,2024-11-09,84,237810,84,237810,11.0,278182
343933,235,19,288000,1,2024-11-09,84,237810,84,237810,11.0,278182
343933,235,20,299000,1,2024-11-09,84,237810,84,237810,11.0,278182
343933,235,23,329000,1,2024-11-09,84,237810,84,237810,11.0,278182
343933,235,24,299000,1,2024-11-09,84,237810,84,237810,11.0,278182
343933,235,25,289500,2,2024-11-09,84,237810,84,237810,11.0,278182
343933,235,26,240000,1,2024-11-09,84,237810,84,237810,11.0,278182
343933,240,6,245000,1,2024-11-09,84,237810,84,237810,12.0,228333
343933,240,10,244000,1,2024-11-09,84,237810,84,237810,12.0,228333
343933,240,11,220000,1,2024-11-09,84,237810,84,237810,12.0,228333
343933,240,12,209000,2,2024-11-09,84,237810,84,237810,12.0,228333
343933,240,14,213000,2,2024-11-09,84,237810,84,237810,12.0,228333
343933,240,17,211000,2,2024-11-09,84,237810,84,237810,12.0,228333
343933,240,18,218000,1,2024-11-09,84,237810,84,237810,12.0,228333
343933,240,20,248000,1,2024-11-09,84,237810,84,237810,12.0,228333
343933,240,22,299000,1,2024-11-09,84,237810,84,237810,12.0,228333
343933,245,2,240000,1,2024-11-09,84,237810,84,237810,7.0,223857
343933,245,13,219000,2,2024-11-09,84,237810,84,237810,7.0,223857
343933,245,14,218000,1,2024-11-09,84,237810,84,237810,7.0,223857
343933,245,16,210000,1,2024-11-09,84,237810,84,237810,7.0,223857
343933,245,18,210000,1,2024-11-09,84,237810,84,237810,7.0,223857
343933,245,24,251000,1,2024-11-09,84,237810,84,237810,7.0,223857
343933,260,2,284500,2,2024-11-09,84,237810,84,237810,16.0,239812
343933,260,3,255000,3,2024-11-09,84,237810,84,237810,16.0,239812
343933,260,7,249000,1,2024-11-09,84,237810,84,237810,16.0,239812
343933,260,9,201000,1,2024-11-09,84,237810,84,237810,16.0,239812
343933,260,14,195000,1,2024-11-09,84,237810,84,237810,16.0,239812
343933,260,15,206000,2,2024-11-09,84,237810,84,237810,16.0,239812
343933,260,17,218667,3,2024-11-09,84,237810,84,237810,16.0,239812
343933,260,22,257000,1,2024-11-09,84,237810,84,237810,16.0,239812
343933,260,23,275000,1,2024-11-09,84,237810,84,237810,16.0,239812
343933,260,26,258000,1,2024-11-09,84,237810,84,237810,16.0,239812
343933,265,3,245000,1,2024-11-09,84,237810,84,237810,10.0,233200
343933,265,17,212000,1,2024-11-09,84,237810,84,237810,10.0,233200
343933,265,18,211000,1,2024-11-09,84,237810,84,237810,10.0,233200
343933,265,20,230000,2,2024-11-09,84,237810,84,237810,10.0,233200
343933,265,21,224500,2,2024-11-09,84,237810,84,237810,10.0,233200
343933,265,23,239000,1,2024-11-09,84,237810,84,237810,10.0,233200
343933,265,24,240000,1,2024-11-09,84,237810,84,237810,10.0,233200
343933,265,26,276000,1,2024-11-09,84,237810,84,237810,10.0,233200
343933,270,1,344000,1,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,2,256333,3,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,3,238000,1,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,4,239000,1,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,6,247000,2,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,7,220000,1,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,10,201000,1,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,12,197000,2,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,13,199000,1,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,14,210000,1,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,17,213250,4,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,18,217000,1,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,19,259000,1,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,20,216000,2,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,21,215500,2,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,22,215000,1,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,24,218000,2,2024-11-09,84,237810,84,237810,28.0,230000
343933,270,25,289000,1,2024-11-09,84,237810,84,237810,28.0,230000
343934,235,3,210000,1,2024-11-14,82,224256,82,224256,10.0,224500
343934,235,6,224000,1,2024-11-14,82,224256,82,224256,10.0,224500
343934,235,7,232000,2,2024-11-14,82,224256,82,224256,10.0,224500
343934,235,12,199000,1,2024-11-14,82,224256,82,224256,10.0,224500
343934,235,13,230000,1,2024-11-14,82,224256,82,224256,10.0,224500
343934,235,16,229000,1,2024-11-14,82,224256,82,224256,10.0,224500
343934,235,17,229000,1,2024-11-14,82,224256,82,224256,10.0,224500
343934,235,19,230000,1,2024-11-14,82,224256,82,224256,10.0,224500
343934,235,21,230000,1,2024-11-14,82,224256,82,224256,10.0,224500
343934,240,1,260000,1,2024-11-14,82,224256,82,224256,8.0,234875
343934,240,5,234000,1,2024-11-14,82,224256,82,224256,8.0,234875
343934,240,8,215000,2,2024-11-14,82,224256,82,224256,8.0,234875
343934,240,12,210000,1,2024-11-14,82,224256,82,224256,8.0,234875
343934,240,17,249000,1,2024-11-14,82,224256,82,224256,8.0,234875
343934,240,20,247000,1,2024-11-14,82,224256,82,224256,8.0,234875
343934,240,22,249000,1,2024-11-14,82,224256,82,224256,8.0,234875
343934,245,3,253000,1,2024-11-14,82,224256,82,224256,10.0,238600
343934,245,4,255000,1,2024-11-14,82,224256,82,224256,10.0,238600
343934,245,5,237000,1,2024-11-14,82,224256,82,224256,10.0,238600
343934,245,6,241000,1,2024-11-14,82,224256,82,224256,10.0,238600
343934,245,9,219000,1,2024-11-14,82,224256,82,224256,10.0,238600
343934,245,12,203000,1,2024-11-14,82,224256,82,224256,10.0,238600
343934,245,14,230500,2,2024-11-14,82,224256,82,224256,10.0,238600
343934,245,17,259000,1,2024-11-14,82,224256,82,224256,10.0,238600
343934,245,19,258000,1,2024-11-14,82,224256,82,224256,10.0,238600
343934,260,2,233500,2,2024-11-14,82,224256,82,224256,10.0,236900
343934,260,6,259000,1,2024-11-14,82,224256,82,224256,10.0,236900
343934,260,7,249000,1,2024-11-14,82,224256,82,224256,10.0,236900
343934,260,9,218000,1,2024-11-14,82,224256,82,224256,10.0,236900
343934,260,15,239000,1,2024-11-14,82,224256,82,224256,10.0,236900
343934,260,16,230000,1,2024-11-14,82,224256,82,224256,10.0,236900
343934,260,17,230000,1,2024-11-14,82,224256,82,224256,10.0,236900
343934,260,20,234000,1,2024-11-14,82,224256,82,224256,10.0,236900
343934,260,21,243000,1,2024-11-14,82,224256,82,224256,10.0,236900
343934,265,1,245000,2,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,2,240000,1,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,3,239000,1,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,4,221000,2,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,5,225000,1,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,9,208000,1,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,11,203000,1,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,12,218500,2,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,13,210000,1,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,14,215000,2,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,15,210000,1,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,16,216000,1,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,17,217000,1,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,19,215000,1,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,20,185000,1,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,21,266000,1,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,22,266000,1,2024-11-14,82,224256,82,224256,22.0,223591
343934,265,26,220000,1,2024-11-14,82,224256,82,224256,22.0,223591
343934,270,4,256500,2,2024-11-14,82,224256,82,224256,22.0,208682
343934,270,7,204000,1,2024-11-14,82,224256,82,224256,22.0,208682
343934,270,8,205000,1,2024-11-14,82,224256,82,224256,22.0,208682
343934,270,9,220500,2,2024-11-14,82,224256,82,224256,22.0,208682
343934,270,10,220000,1,2024-11-14,82,224256,82,224256,22.0,208682
343934,270,11,204000,1,2024-11-14,82,224256,82,224256,22.0,208682
343934,270,12,198000,1,2024-11-14,82,224256,82,224256,22.0,208682
343934,270,13,207000,1,2024-11-14,82,224256,82,224256,22.0,208682
343934,270,14,200250,4,2024-11-14,82,224256,82,224256,22.0,208682
343934,270,15,206500,2,2024-11-14,82,224256,82,224256,22.0,208682
343934,270,20,206000,1,2024-11-14,82,224256,82,224256,22.0,208682
343934,270,21,180500,2,2024-11-14,82,224256,82,224256,22.0,208682
343934,270,22,206000,1,2024-11-14,82,224256,82,224256,22.0,208682
343934,270,23,206000,1,2024-11-14,82,224256,82,224256,22.0,208682
343934,270,25,206000,1,2024-11-14,82,224256,82,224256,22.0,208682
385699,235,8,179000,1,2024-11-15,314,228178,314,228178,36.0,225583
385699,235,10,183500,2,2024-11-15,314,228178,314,228178,36.0,225583
385699,235,12,180667,3,2024-11-15,314,228178,314,228178,36.0,225583
385699,235,13,198333,3,2024-11-15,314,228178,314,228178,36.0,225583
385699,235,14,238000,1,2024-11-15,314,228178,314,228178,36.0,225583
385699,235,15,239000,1,2024-11-15,314,228178,314,228178,36.0,225583
385699,235,16,212800,5,2024-11-15,314,228178,314,228178,36.0,225583
385699,235,17,229000,3,2024-11-15,314,228178,314,228178,36.0,225583
385699,235,18,226200,5,2024-11-15,314,228178,314,228178,36.0,225583
385699,235,19,251200,5,2024-11-15,314,228178,314,228178,36.0,225583
385699,235,20,262600,5,2024-11-15,314,228178,314,228178,36.0,225583
385699,235,21,255000,2,2024-11-15,314,228178,314,228178,36.0,225583
385699,240,1,199000,1,2024-11-15,314,228178,314,228178,33.0,240182
385699,240,11,186000,2,2024-11-15,314,228178,314,228178,33.0,240182
385699,240,12,209500,4,2024-11-15,314,228178,314,228178,33.0,240182
385699,240,13,224000,6,2024-11-15,314,228178,314,228178,33.0,240182
385699,240,14,228500,2,2024-11-15,314,228178,314,228178,33.0,240182
385699,240,15,229333,3,2024-11-15,314,228178,314,228178,33.0,240182
385699,240,16,220000,1,2024-11-15,314,228178,314,228178,33.0,240182
385699,240,17,220000,1,2024-11-15,314,228178,314,228178,33.0,240182
385699,240,18,222200,5,2024-11-15,314,228178,314,228178,33.0,240182
385699,240,19,294500,2,2024-11-15,314,228178,314,228178,33.0,240182
385699,240,20,340000,1,2024-11-15,314,228178,314,228178,33.0,240182
385699,240,21,221000,1,2024-11-15,314,228178,314,228178,33.0,240182
385699,240,22,319500,2,2024-11-15,314,228178,314,228178,33.0,240182
385699,240,24,329000,1,2024-11-15,314,228178,314,228178,33.0,240182
385699,240,25,359000,1,2024-11-15,314,228178,314,228178,33.0,240182
385699,245,5,185000,1,2024-11-15,314,228178,314,228178,19.0,248105
385699,245,6,180000,1,2024-11-15,314,228178,314,228178,19.0,248105
385699,245,12,226000,2,2024-11-15,314,228178,314,228178,19.0,248105
385699,245,15,240500,2,2024-11-15,314,228178,314,228178,19.0,248105
385699,245,16,239000,3,2024-11-15,314,228178,314,228178,19.0,248105
385699,245,18,243500,2,2024-11-15,314,228178,314,228178,19.0,248105
385699,245,20,267333,3,2024-11-15,314,228178,314,228178,19.0,248105
385699,245,22,283000,3,2024-11-15,314,228178,314,228178,19.0,248105
385699,245,23,261000,1,2024-11-15,314,228178,314,228178,19.0,248105
385699,245,24,300000,1,2024-11-15,314,228178,314,228178,19.0,248105
385699,260,1,199000,1,2024-11-15,314,228178,314,228178,84.0,221786
385699,260,2,189000,1,2024-11-15,314,228178,314,228178,84.0,221786
385699,260,3,218000,1,2024-11-15,314,228178,314,228178,84.0,221786
385699,260,6,200000,1,2024-11-15,314,228178,314,228178,84.0,221786
385699,260,7,199333,3,2024-11-15,314,228178,314,228178,84.0,221786
385699,260,9,197500,2,2024-11-15,314,228178,314,228178,84.0,221786
385699,260,12,181667,3,2024-11-15,314,228178,314,228178,84.0,221786
